Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|09:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|25.3|%|D|04/13/2015|09:00:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.022|mg/l||04/17/2015|01:09:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|09:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|2.01|mg/l|D|04/13/2015|09:00:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.07|mg/l||04/27/2015|11:09:00 AM|350.1||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|09:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|27.16|deg C|D|04/13/2015|09:00:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Dissolved oxygen (DO)|2.9|mg/l|D|04/13/2015|08:59:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Temperature, water|26.81|deg C|D|04/13/2015|08:59:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Depth|3.546|m|D|04/13/2015|08:59:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Salinity|1.17|ppth|D|04/13/2015|08:59:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Specific conductance|2299|umho/cm|D|04/13/2015|08:59:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||Dissolved oxygen saturation|36.5|%|D|04/13/2015|08:59:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|04/13/2015|08:59:00 AM|Field Msr/Obs|Routine Msr/Obs|3.546|m||pH|8.1|None|D|04/13/2015|08:59:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.002|NTU||03/03/2015|08:24:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Hardness, Ca + Mg|0.16|mg/l||03/10/2015|10:54:00 AM|2340||Total|1|mg/l|4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Dissolved oxygen saturation|20.4|%|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Salinity|0.3|ppth|D|03/02/2015|08:40:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.3|ppth|D|03/02/2015|08:40:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|*Non-detect||U|03/04/2015|08:00:00 AM|160.2||Total|6|mg/l|24|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Depth|3.513|m|D|03/02/2015|08:40:00 AM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Chemical Oxygen Demand (COD)|0.06|mg/l||03/17/2015|11:43:00 AM|410.4||Total|4|mg/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|21|%|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.29|None|D|03/02/2015|08:40:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|1.84|mg/l|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Arsenic|*Non-detect||U|03/10/2015|12:40:00 PM|200.7(W)||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||pH|7.28|None|D|03/02/2015|08:40:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.16|mg/l||03/09/2015|02:52:00 AM|353.2||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.02|mg/l||03/03/2015|10:01:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.29|None|D|03/02/2015|08:40:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.3|ppth|D|03/02/2015|08:40:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|23.96|deg C|D|03/02/2015|08:40:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|470|cfu/100ml||03/03/2015|01:55:00 AM|9222-D||Total|1|cfu/100ml|1|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Dissolved Solids|0.3|mg/l||03/04/2015|08:00:00 AM|160.1||Total|10|mg/l|40|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||BOD, Biochemical oxygen demand|*Non-detect||U|03/04/2015|08:40:00 AM|5210-B||Total|2|mg/l|8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Cadmium|*Non-detect||U|03/10/2015|12:40:00 PM|200.7(W)||Total|0.5|ug/l|2|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|1.77|mg/l|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Dissolved oxygen (DO)|1.72|mg/l|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Copper|*Non-detect||U|03/10/2015|12:40:00 PM|200.7(W)||Total|0.7|ug/l|2.8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.031|mg/l||03/10/2015|11:18:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Specific conductance|617|umho/cm|D|03/02/2015|08:40:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|612|umho/cm|D|03/02/2015|08:40:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|21.9|%|D|03/02/2015|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|608|umho/cm|D|03/02/2015|08:40:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Lead|*Non-detect||U|03/10/2015|12:40:00 PM|200.7(W)||Total|3|ug/l|12|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Mercury|*Non-detect||U|03/05/2015|11:16:00 AM|SOP||Total|3|ng/l|5|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.35|mg/l||03/12/2015|11:34:00 AM|350.1||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.91|mg/l||03/11/2015|02:57:00 AM|351.2||Total|0.08|mg/l|0.32|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|23.97|deg C|D|03/02/2015|08:40:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|3.513|m||Temperature, water|23.96|deg C|D|03/02/2015|08:40:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|03/02/2015|08:40:00 AM|Sample|Routine Sample|0.5|m||Zinc|0.018|ug/l|I|03/10/2015|12:40:00 PM|200.7(W)||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|5.47|mg/l|D|02/02/2015|09:13:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.66|None|D|02/02/2015|09:13:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|583|umho/cm|D|02/02/2015|09:13:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|20.58|deg C|D|02/02/2015|09:13:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|61|%|D|02/02/2015|09:13:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:13:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.28|ppth|D|02/02/2015|09:13:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|596|umho/cm|D|02/02/2015|09:12:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Specific conductance|1070|umho/cm|D|02/02/2015|09:12:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Temperature, water|20.61|deg C|D|02/02/2015|09:12:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|20.58|deg C|D|02/02/2015|09:12:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||pH|7.63|None|D|02/02/2015|09:12:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Depth|3.633|m|D|02/02/2015|09:12:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Dissolved oxygen (DO)|5.7|mg/l|D|02/02/2015|09:12:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.29|ppth|D|02/02/2015|09:12:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Salinity|0.53|ppth|D|02/02/2015|09:12:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|5.44|mg/l|D|02/02/2015|09:12:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|60.6|%|D|02/02/2015|09:12:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.67|None|D|02/02/2015|09:12:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:12:00 AM|Field Msr/Obs|Routine Msr/Obs|3.633|m||Dissolved oxygen saturation|63.7|%|D|02/02/2015|09:12:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.002|mg/l|I!|02/03/2015|10:26:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.8|NTU||02/03/2015|10:59:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.03|mg/l||02/09/2015|11:11:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.09|mg/l||02/10/2015|10:27:00 AM|350.1||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.34|mg/l||02/13/2015|01:31:00 PM|353.2||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|02/02/2015|09:00:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|82|cfu/100ml|B|02/03/2015|05:40:00 PM|9222-D||Total|1|cfu/100ml|1|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|24.82|deg C|D|01/05/2015|09:02:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|3.12|mg/l|D|01/05/2015|09:02:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|37.7|%|D|01/05/2015|09:02:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|573|umho/cm|D|01/05/2015|09:02:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.38|None|D|01/05/2015|09:02:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:02:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.28|ppth|D|01/05/2015|09:02:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.28|ppth|D|01/05/2015|09:01:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|574|umho/cm|D|01/05/2015|09:01:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|3.17|mg/l|D|01/05/2015|09:01:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|24.82|deg C|D|01/05/2015|09:01:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.51|None|D|01/05/2015|09:01:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:01:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|38.2|%|D|01/05/2015|09:01:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||pH|8|None|D|01/05/2015|09:00:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Depth|2.947|m|D|01/05/2015|09:00:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.32|mg/l||01/09/2015|03:01:00 AM|353.2||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|182|cfu/100ml|B|01/06/2015|03:05:00 PM|9222-D||Total|1|cfu/100ml|1|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.12|mg/l||01/15/2015|12:14:00 PM|350.1||Total|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.005|mg/l|I|01/06/2015|11:23:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.95|mg/l||01/20/2015|02:32:00 AM|351.2||Total|0.08|mg/l|0.32|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.015|mg/l|J|01/14/2015|12:11:00 PM|365.1|J:MS < QC LIMIT; BATCH ACCEPTANCE BASED ON LFB.|Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Specific conductance|579|umho/cm|D|01/05/2015|09:00:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Salinity|0.28|ppth|D|01/05/2015|09:00:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Temperature, water|24.82|deg C|D|01/05/2015|09:00:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Dissolved oxygen saturation|61.3|%|D|01/05/2015|09:00:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.7|NTU||01/06/2015|01:27:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|01/05/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|2.947|m||Dissolved oxygen (DO)|5.07|mg/l|D|01/05/2015|09:00:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|919|umho/cm|D|12/01/2014|09:10:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|53.2|%|D|12/01/2014|09:10:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.66|None|D|12/01/2014|09:10:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|21.94|deg C|D|12/01/2014|09:10:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.45|ppth|D|12/01/2014|09:10:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:10:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|4.65|mg/l|D|12/01/2014|09:10:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:09:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|21.93|deg C|D|12/01/2014|09:09:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|12/01/2014|09:09:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|4.03|mg/l|D|12/01/2014|09:09:00 AM|4500-O-G||Total||||Water|Estuary
